Title,Year,Manufacturer,Model,USD Price,Original Currency,Condition,Frame Size,Wheel Size,Front Travel,Rear Travel,Material,Reason for Review,URL
2012 Scott Scale 10 super light XC bike,2012,Scott,Scale,1840,CAD,"Good - Used, Mechanically Sound",M,26,100 mm,0 mm (Hardtail),Carbon Fiber,,https://www.pinkbike.com/buysell/2383892/
2023 Trek Fuel EX 5,2023,Trek,Fuel EX,1995,USD,"Good - Used, Mechanically Sound",S,27.5 / 650B,140 mm,130 mm,Aluminium,,https://www.pinkbike.com/buysell/3894659/
2021 Pivot LES medium,2021,Pivot,LES,2500,USD,"Good - Used, Mechanically Sound",M,29,120 mm,0 mm (Hardtail),Carbon Fiber,,https://www.pinkbike.com/buysell/3894450/
"2022 Salsa Timberjack Titanium 29"" - SM",2022,Salsa,Timberjack,2500,USD,"Good - Used, Mechanically Sound",S,29,130 mm,0 mm (Hardtail),Titanium,,https://www.pinkbike.com/buysell/3878046/
2019 Canyon Exceed CF SL,2019,Canyon,Exceed,875,USD,"Good - Used, Mechanically Sound",S,29,100 mm,0 mm (Hardtail),Carbon Fiber,,https://www.pinkbike.com/buysell/3894173/
2015 Scott Spark 900 Premium,2015,Scott,Spark,1900,USD,Excellent - Lightly Ridden,XL,29,100 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3894150/
2022 KONA HEI HEI CR small,2022,Kona,Hei Hei,2355,CAD,Excellent - Lightly Ridden,S,29,120 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3893907/
2018 Intense Sniper XC w/upgrades - PRICE DROP!,2018,Intense,Sniper,1700,USD,"Good - Used, Mechanically Sound",L,29,100 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3803557/
2022 Trek Top Fuel 9.8 GX,2022,Trek,Top Fuel,3500,USD,Excellent - Lightly Ridden,L,29,120 mm,110 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3836930/
2019 Cannondale Lefty Scalpel SI-2 Carbon - GX AXS,2019,Cannondale,Scalpel,3199,USD,"Good - Used, Mechanically Sound",M,29,100 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3759114/
2022 Specialized Rockhopper sport size Large,2022,Specialized,Rockhopper,1100,USD,Excellent - Lightly Ridden,L,29,120 mm,0 mm (Hardtail),Aluminium,,https://www.pinkbike.com/buysell/3808741/
2009 Custom Scott Spark Full Suspension Small MTB,2009,Scott,Spark,800,USD,Excellent - Lightly Ridden,S,26,80 mm,110 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3760274/
2020 Cannondale Scalpel Hi-Mod Ultimate,2020,Cannondale,Scalpel,4000,USD,Excellent - Lightly Ridden,M,29,100 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3836289/
2019 XL Specialized Epic Expert Evo,2019,Specialized,Epic,3100,USD,Excellent - Lightly Ridden,XL,29,120 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3893154/
2015 Santa Cruz Bronson,2015,Santa Cruz,Bronson,1400,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,160 mm,200 mm,Aluminium,,https://www.pinkbike.com/buysell/3893152/
"2023 Marin Rift Zone 29"" Carbon XR",2023,Marin,Rift Zone,3312,CAD,New - Unridden/With Tags,L,29,140 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3792349/
2022 Santa Cruz Blur C S-Kit,2022,Santa Cruz,Blur,4749,USD,New - Unridden/With Tags,L,29,100 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3695676/
2021 Salsa timberjack xsmall,2021,Salsa,Timberjack,800,USD,Excellent - Lightly Ridden,XS,29,120 mm,0 mm (Hardtail),Aluminium,,https://www.pinkbike.com/buysell/3892922/
"2019 Jamis Dragonfly Pro 16"" Hardtail Mountain Bike",2019,Jamis,Dragonfly,800,USD,"Good - Used, Mechanically Sound",16,26,120 mm,0 mm (Hardtail),Steel,,https://www.pinkbike.com/buysell/3854148/
2024 Salsa Spearfish C SLX,2024,Salsa,Spearfish,3500,USD,Excellent - Lightly Ridden,M,29,120 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3841171/
2017 Scott Spark RC 900 Pro,2017,Scott,Spark,2975,USD,Excellent - Lightly Ridden,S,29,100 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/2898392/
2019 Trek Roscoe 8 Women's XS,2019,Trek,Roscoe,515,CAD,"Good - Used, Mechanically Sound",XS,27.5 / 650B,100 mm,0 mm (Hardtail),Steel,,https://www.pinkbike.com/buysell/3845593/
"2020 Specialized Epic Evo wireless dropper, axs shifting",2020,Specialized,Epic,2900,USD,"Good - Used, Mechanically Sound",L,29,130 mm,110 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3892725/
2020 Santa Cruz Chameleon XL Carbon,2020,Santa Cruz,Chameleon,2000,USD,Excellent - Lightly Ridden,XL,29,130 mm,0 mm (Hardtail),Carbon Fiber,,https://www.pinkbike.com/buysell/3890249/
2014 Specialized Epic Expert Carbon,2014,Specialized,Epic,2200,USD,Excellent - Lightly Ridden,L,29,100 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3660531/
2023 NEW Salsa Timberjack XT 29,2023,Salsa,Timberjack,1800,USD,New - Unridden/With Tags,L,29,130 mm,0 mm (Hardtail),Aluminium,,https://www.pinkbike.com/buysell/3831097/
2014 Cannondale Scalpel 29er 3,2014,Cannondale,Scalpel,1249,USD,Excellent - Lightly Ridden,S,29,100 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3892137/
2023 Trek Top Fuel 9.7 medium,2023,Trek,Top Fuel,3312,CAD,Excellent - Lightly Ridden,M,29,120 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3887920/
2016 Specialized S-works Stumpjumper HT Medium,2016,Specialized,Stumpjumper,1700,USD,"Good - Used, Mechanically Sound",M,29,110 mm,0 mm (Hardtail),Carbon Fiber,,https://www.pinkbike.com/buysell/3689162/
2022 Intense Sniper T Expert - Black/Silver Medium Upgraded,2022,Intense,Sniper,2800,USD,"Good - Used, Mechanically Sound",M,29,120 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3891959/
2012 Rocky Mountain Element 930,2012,Rocky Mountain,Element,699,CAD,"Good - Used, Mechanically Sound",20,29,100 mm,100 mm,Aluminium,,https://www.pinkbike.com/buysell/3859711/
2013 Giant Trance x2 29,2013,Giant,Trance X,1067,CAD,"Good - Used, Mechanically Sound",M,29,120 mm,120 mm,Aluminium,,https://www.pinkbike.com/buysell/3887449/
2021 Large Giant Talon 2,2021,Giant,Talon,515,CAD,"Good - Used, Mechanically Sound",L,29,110 mm,0 mm (Hardtail),Aluminium,,https://www.pinkbike.com/buysell/3891838/
2016 Giant Reign Advanced,2016,Giant,Reign,2600,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,150 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3891786/
2022 Orbea OIZ M Pro Sram AXS XX1,2022,Orbea,Oiz,4100,USD,Excellent - Lightly Ridden,M,29,120 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3873806/
2022 Santa Cruz Blur C XL AXS XX1 RSV,2022,Santa Cruz,Blur,6800,USD,"Good - Used, Mechanically Sound",XL,29,100 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3888313/
2018 Liv Pique SX 2,2018,Liv,Pique,1840,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,140 mm,120 mm,Aluminium,,https://www.pinkbike.com/buysell/3891327/
2016 Niner Jet 9 RDO,2016,Niner,JET 9 RDO,1600,USD,"Good - Used, Mechanically Sound",M,29,120 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3887975/
2008 Santa Cruz Blur XC,2008,Santa Cruz,Blur,442,CAD,"Good - Used, Mechanically Sound",M,26,110 mm,110 mm,Aluminium,,https://www.pinkbike.com/buysell/3891032/
2021 Pivot Mach 4 SL Team XX1 AXS,2021,Pivot,Mach 4 SL,5500,USD,"Good - Used, Mechanically Sound",L,29,120 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3849585/
2022 Salsa Spearfish Deore 12,2022,Salsa,Spearfish,1325,CAD,Excellent - Lightly Ridden,M,29,120 mm,100 mm,Aluminium,,https://www.pinkbike.com/buysell/3890794/
2019 Yeti SB150 C-Series GX Comp (Large),2019,Yeti,SB150,3299,USD,Excellent - Lightly Ridden,L,29,170 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3884172/
2022 Trek Supercaliber 9.8 GX AXS XL,2022,Trek,Supercaliber,3500,USD,"Good - Used, Mechanically Sound",XL,29,110 mm,80 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3890611/
2024 SCOTT Spark RC SL,2024,Scott,Spark,14999,USD,New - Unridden/With Tags,M,29,120 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3877830/
2024 SCOTT Spark RC WORLD CUP TR,2024,Scott,Spark,9299,USD,New - Unridden/With Tags,M,29,120 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3792426/
