Title,Year,Manufacturer,Model,USD Price,Original Currency,Condition,Frame Size,Wheel Size,Front Travel,Rear Travel,Material,Reason for Review,URL
2025 IBIS Ripley V5 SLX Medium,2025,Ibis,Ripley,3990,USD,Excellent - Lightly Ridden,M,29,140 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3911954/
2024 LIKE NEW !!! Norco Optic Mullet,2024,Norco,Optic,2907,CAD,Excellent - Lightly Ridden,M,29,140 mm,130 mm,Aluminium,,https://www.pinkbike.com/buysell/3918822/
2023 Specialized S-works Evo stumpjumper S3 *PRICE DROP*,2023,Specialized,Stumpjumper,5000,USD,Excellent - Lightly Ridden,M,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3919224/
2022 Revel Rascal - Small,2022,Revel,Rascal,2750,USD,"Good - Used, Mechanically Sound",S,29,140 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3924047/
2024 Yeti SB140 C2 LR (L),2024,Yeti,SB140,4050,USD,Excellent - Lightly Ridden,L,29,160 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3912821/
2024 Orbea Occam LT H20 w/ Fox Factory Suspension (M),2024,Orbea,Occam,3200,USD,Excellent - Lightly Ridden,M,29,160 mm,150 mm,Aluminium,,https://www.pinkbike.com/buysell/3918904/
2024 Yeti SB140 LR C2 + Fox Factory Upgrade,2024,Yeti,SB140,4650,USD,Excellent - Lightly Ridden,M,29,160 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3920810/
2024 Yeti SB140 LR C2 + Fox Factory Suspension (M),2024,Yeti,SB140,4650,USD,Excellent - Lightly Ridden,M,29,160 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3912767/
2024 Pivot Firebird (L)_Cosmic Brown Metallic,2024,Pivot,Firebird,8000,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922055/
2022 Santa Cruz Hightower CC / Large / Blue,2022,Santa Cruz,Hightower,3700,USD,"Good - Used, Mechanically Sound",L,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3921552/
2023 Trek Roscoe 9 XL,2023,Trek,Roscoe,2000,USD,Excellent - Lightly Ridden,XL,29,150 mm,0 mm (Hardtail),Aluminium,,https://www.pinkbike.com/buysell/3906485/
2024 Specialized Stumpjumper LTD S3,2024,Specialized,Stumpjumper,2800,USD,Excellent - Lightly Ridden,M,29,140 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3920434/
2024 Cannondale Habit Carbon LT 1 LG,2024,Cannondale,Habit,3299,USD,New - Unridden/With Tags,L,29,150 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3886520/
2022 EVIL Offering - Medium (FRAME ONLY),2022,Evil,Offering,1700,USD,Excellent - Lightly Ridden,M,29,140 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3924509/
2024 Niner jet 9 rdo custom build,2024,Niner,JET 9 RDO,3100,USD,New - Unridden/With Tags,M,29,130 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3898813/
2024 Large niner jet 9 rdo custom,2024,Niner,JET 9 RDO,3300,USD,New - Unridden/With Tags,L,29,130 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3898815/
2023 Norco Torrent A2 HT,2023,Norco,Torrent,1519,USD,New - Unridden/With Tags,M,29,150 mm,0 mm (Hardtail),Aluminium,,https://www.pinkbike.com/buysell/3903220/
2024 Santa Cruz Tallboy,2024,Santa Cruz,Tallboy,4099,USD,New - Unridden/With Tags,L,29,130 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3843045/
2025 Santa Cruz Bronson,2025,Santa Cruz,Bronson,3999,USD,New - Unridden/With Tags,M,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3843047/
2024 Santa Cruz Hightower,2024,Santa Cruz,Hightower,3849,USD,New - Unridden/With Tags,XL,29,150 mm,145 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3843048/
2025 Santa Cruz Heckler SL,2025,Santa Cruz,Heckler,7299,USD,New - Unridden/With Tags,M,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3843052/
2024 Specialized Stumpjumper Stumpy Comp S4,2024,Specialized,Stumpjumper,2999,USD,Excellent - Lightly Ridden,L,29,140 mm,130 mm,Aluminium,,https://www.pinkbike.com/buysell/3920387/
2024 Evil Following LS dream build i9 Transmission UNRIDDEN,2024,Evil,Following,5999,USD,New - Unridden/With Tags,L,29,130 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3819621/
2024 Salsa Horsethief Deore 12 29″: MD (22% OFF),2024,Salsa,Horsethief,2499,USD,New - Unridden/With Tags,M,29,140 mm,120 mm,Aluminium,,https://www.pinkbike.com/buysell/3856987/
2024 Salsa Horsethief C XT 29″: Medium (20% OFF),2024,Salsa,Horsethief,5499,USD,New - Unridden/With Tags,M,29,140 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3858516/
2023 Specialized Stumpjumper Evo Pro S3,2023,Specialized,Stumpjumper,3900,USD,Excellent - Lightly Ridden,M,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3908143/
2024 Forbidden Druid- Dream Build- 29 and MX parts,2024,Forbidden,Druid,5800,USD,"Good - Used, Mechanically Sound",M,29,160 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3914784/
2023 XXL YT IZZO CORE 3 29er,2023,YT,Izzo,2100,USD,Excellent - Lightly Ridden,XXL,29,130 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922264/
2023 Yt Izzo size large,2023,YT,Izzo,2200,USD,"Good - Used, Mechanically Sound",L,29,130 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3914434/
2023 Rocky Mountain Instinct C70 $2450 off list price.,2023,Rocky Mountain,Instinct,4549,USD,New - Unridden/With Tags,M,29,150 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3884923/
2024 Rocky Mountain Element C50 Shimano 20% OFF,2024,Rocky Mountain,Element,4239,USD,New - Unridden/With Tags,L,29,130 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3798690/
2024 TREK FUEL EX GEN 6 XL FOX FACTORY / GX EAGLE,2024,Trek,Fuel EX,4400,USD,Excellent - Lightly Ridden,XL,29,150 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3902713/
2021 Santa Cruz Tallboy Carbon with Upgrades,2021,Santa Cruz,Tallboy,3459,CAD,Excellent - Lightly Ridden,L,29,130 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3921727/
2019 SCOTT GENIUS 910,2019,Scott,Genius,2200,USD,"Good - Used, Mechanically Sound",S,29,150 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3918855/
2024 Santa Cruz 5010 GX Transmission nearly new!,2024,Santa Cruz,5010,3800,USD,Excellent - Lightly Ridden,M,27.5 / 650B,140 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3909457/
2023 New Nukeproof Scout Custom LG Stout,2023,Nukeproof,Scout,1899,USD,New - Unridden/With Tags,L,29,140 mm,0 mm (Hardtail),Aluminium,,https://www.pinkbike.com/buysell/3923374/
2022 New Nukeproof Reactor Factory Carbon MD - Kraken Blue,2022,Nukeproof,Reactor,3980,USD,New - Unridden/With Tags,M,29,140 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3923367/
2019 Custom Evil Offering M,2019,Evil,Offering,2700,USD,"Good - Used, Mechanically Sound",M,29,160 mm,145 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3900006/
2023 Juliana Joplin,2023,Juliana,Joplin,3312,CAD,Excellent - Lightly Ridden,S,29,140 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3923073/
2023 Small Chromag Darco,2023,Chromag,Darco,3400,USD,Excellent - Lightly Ridden,S,29,150 mm,120 mm,Steel,,https://www.pinkbike.com/buysell/3919959/
2015 Norco Sight Small,2015,Norco,Sight,1200,USD,"Good - Used, Mechanically Sound",S,27.5 / 650B,140 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3916129/
2023 Trek Fuel EX Gen 6  9.8,2023,Trek,Fuel EX,5000,USD,New - Unridden/With Tags,M,29,150 mm,145 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3750513/
2022 Specialized Stumpjumper EVO Expert,2022,Specialized,Stumpjumper,4100,USD,Excellent - Lightly Ridden,XL,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3920707/
2022 Specialized SP Comp Alloy Stumpjumper,2022,Specialized,Stumpjumper,2100,USD,Excellent - Lightly Ridden,L,29,130 mm,130 mm,Aluminium,,https://www.pinkbike.com/buysell/3920269/
2021 Yeti SB130 T1  Size XL,2021,Yeti,SB130,3750,USD,Excellent - Lightly Ridden,XL,29,150 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3919269/
2020 Trek Fuel Ex 7 (small) Gen 5 w/ AXS Dropper REDUCED,2020,Trek,Fuel EX,2950,USD,Excellent - Lightly Ridden,S,27.5 / 650B,150 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3898846/
2019 Santa Cruz 5010 Carbon (R) (large),2019,Santa Cruz,5010,2000,USD,Excellent - Lightly Ridden,L,27.5 / 650B,130 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3856909/
2023 Transition Sentinel size L full Carbon.,2023,Transition,Sentinel,3400,USD,"Good - Used, Mechanically Sound",L,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3893201/
2016 Devinci Django Carbon 27.5,2016,Devinci,Django,2199,USD,Excellent - Lightly Ridden,L,27.5 / 650B,140 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3748135/
2023 Transition Smuggler XX Eagle AXS T-Type Custom Build,2023,Transition,Smuggler,4232,CAD,Excellent - Lightly Ridden,M,29,150 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3907544/
2022 Specialized Stumpjumper S4,2022,Specialized,Stumpjumper,3500,USD,"Good - Used, Mechanically Sound",L,29,140 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3859022/
2021 Kona Honzo(-1 degree headset; single speed & 12sp),2021,Kona,Honzo,1999,USD,Excellent - Lightly Ridden,L,29,140 mm,0 mm (Hardtail),Aluminium,,https://www.pinkbike.com/buysell/3884795/
2022 Juliana Furtado - M,2022,Juliana,Furtado,3900,USD,Excellent - Lightly Ridden,M,27.5 / 650B,140 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3659237/
2020 Norco Fluid 27.5 Medium Excellent Condition,2020,Norco,Fluid,900,USD,Excellent - Lightly Ridden,M,27.5 / 650B,130 mm,120 mm,Aluminium,,https://www.pinkbike.com/buysell/3893818/
2023 Orbea Occam M10 LT,2023,Orbea,Occam,3500,USD,Excellent - Lightly Ridden,L,29,150 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3808277/
2020 Santa Cruz Tallboy Carbon C - Reserve - XL,2020,Santa Cruz,Tallboy,2800,USD,Excellent - Lightly Ridden,XL,29,130 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3920567/
2021 Commencal Meta TR 29 Race Medium For Sale,2021,Commencal,Meta TR,2300,USD,Excellent - Lightly Ridden,M,29,160 mm,140 mm,Aluminium,,https://www.pinkbike.com/buysell/3885273/
2021 Transition Scout,2021,Transition,Scout,3500,USD,Excellent - Lightly Ridden,M,27.5 / 650B,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3742471/
2017 Evil Following Large,2017,Evil,Following,2600,USD,"Good - Used, Mechanically Sound",L,29,130 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3767837/
2024 Norco Fluid C1,2024,Norco,Fluid,3400,USD,"Good - Used, Mechanically Sound",M,29,140 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3920118/
2022 Specialized StumpJumper EVO S4 - WRP Mullet Link,2022,Specialized,Stumpjumper,3974,CAD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3725918/
2024 Transition Smuggler Carbon GX Transmission Build,2024,Transition,Smuggler,3750,USD,Excellent - Lightly Ridden,XL,29,140 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3916779/
2022 Specialized Stumpjumper EVO S2 (Mullet),2022,Specialized,Stumpjumper,3700,USD,Excellent - Lightly Ridden,S,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3874073/
2014 Specialized Stumpjumper Elite,2014,Specialized,Stumpjumper,810,CAD,"Good - Used, Mechanically Sound",M,29,140 mm,120 mm,Aluminium,,https://www.pinkbike.com/buysell/3734678/
2018 Specialized Stumpjumper *Custom*,2018,Specialized,Stumpjumper,1950,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,150 mm,150 mm,Aluminium,,https://www.pinkbike.com/buysell/3705440/
2023 Orbea Occam LT Custom Build!,2023,Orbea,Occam,3500,USD,Excellent - Lightly Ridden,L,29,150 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3750134/
2024 Orbea Occam SL M-LTD Carbon F/S ALL mountain!,2024,Orbea,Occam,8575,USD,New - Unridden/With Tags,M,29,140 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3760086/
2024 Orbea Occam SL M10 - This bike goes over ALL!,2024,Orbea,Occam,5295,USD,New - Unridden/With Tags,S,29,140 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3760092/
2024 Orbea Occam SL M-LTD Large Free Ship!,2024,Orbea,Occam,8895,USD,New - Unridden/With Tags,L,29,140 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3877304/
2022 Pivot Trail 429,2022,Pivot,Trail 429,4158,CAD,Excellent - Lightly Ridden,L,29,130 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3783683/
2022 EVIL OFFERING - V2 GX BUILD,2022,Evil,Offering,2723,CAD,Excellent - Lightly Ridden,M,29,150 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3910229/
2021 Santa Cruz 5010,2021,Santa Cruz,5010,5152,CAD,"Good - Used, Mechanically Sound",L,27.5 / 650B,140 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3727237/
2022 Specialized Stumpjumper EVO S3 alloy full upgrades,2022,Specialized,Stumpjumper,2600,USD,"Good - Used, Mechanically Sound",M,29,160 mm,150 mm,Aluminium,,https://www.pinkbike.com/buysell/3918253/
2020 Santa Cruz Bronson 3,2020,Santa Cruz,Bronson,2200,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3913061/
2024 Marin Alpine Trail 1,2024,Marin,Alpine Trail,2282,CAD,New - Unridden/With Tags,L,29,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3867593/
2024 REVEL Rail GX Carbon,2024,Revel,Rail,4710,CAD,New - Unridden/With Tags,L,29,160 mm,155 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3882600/
2018 RSD Sergeant V2,2018,RSD,Sergeant,1582,CAD,"Good - Used, Mechanically Sound",L,27.5 / 650B,150 mm,0 mm (Hardtail),Aluminium,,https://www.pinkbike.com/buysell/3838285/
2025 IBIS RIPLEY V5-custom build w/RIPMO kit -2 bikes in 1!,2025,Ibis,Ripmo,6550,USD,New - Unridden/With Tags,L,29,140 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3917406/
2022 Forbidden Druid LTD,2022,Forbidden,Druid,3900,USD,Excellent - Lightly Ridden,L,29,150 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3783192/
"2021 Liv Intrigue Advanced, Size Small, 27.5"" wheels",2021,Liv,Intrigue,2000,USD,Excellent - Lightly Ridden,S,27.5 / 650B,150 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3903643/
2020 Yeti SB130 CLR | XL | Cascade Components Link,2020,Yeti,SB130,2502,CAD,"Good - Used, Mechanically Sound",XL,29,160 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3726210/
2022 Yeti ARC - Custom Build - $4900,2022,Yeti,ARC,4900,USD,Excellent - Lightly Ridden,L,29,130 mm,0 mm (Hardtail),Carbon Fiber,,https://www.pinkbike.com/buysell/3644943/
2019 Transition Sentinel Medium,2019,Transition,Sentinel,2000,USD,"Good - Used, Mechanically Sound",M,29,160 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3730501/
2021 Banshee Prime V3,2021,Banshee,Prime,2200,USD,"Good - Used, Mechanically Sound",M,29,140 mm,135 mm,Aluminium,,https://www.pinkbike.com/buysell/3891643/
2020 Kona Honzo,2020,Kona,Honzo,1325,CAD,"Good - Used, Mechanically Sound",L,29,140 mm,0 mm (Hardtail),Aluminium,,https://www.pinkbike.com/buysell/3913838/
2019 Transition Smuggler w/ Lyrik and DPX2 Factory,2019,Transition,Smuggler,2150,USD,Excellent - Lightly Ridden,M,29,150 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3885755/
"2018 IBIS RIPLEY 29""",2018,Ibis,Ripley,2500,USD,"Good - Used, Mechanically Sound",L,29,140 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3918480/
2021 Santa Cruz Hightower XL w/ 2023 Fox Factory,2021,Santa Cruz,Hightower,3600,USD,Excellent - Lightly Ridden,XL,29,160 mm,145 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3642347/
2019 YT jeffsy pro race 29 size L,2019,YT,Jeffsy,2200,USD,"Good - Used, Mechanically Sound",L,29,150 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3848338/
2022 Specialized Stumpjumper Evo,2022,Specialized,Stumpjumper,2500,USD,"Good - Used, Mechanically Sound",XXL,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3763377/
2023 Revel Rascal X01/Rockshox build (Price Drop),2023,Revel,Rascal,3600,USD,Excellent - Lightly Ridden,L,29,140 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3791118/
2023 Specialized Stumpjumper Evo Expert S4(Large),2023,Specialized,Stumpjumper,3000,USD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3912438/
2020 Yeti SB140 With i9 hubs and carbon wheels,2020,Yeti,SB140,4900,USD,Excellent - Lightly Ridden,L,27.5 / 650B,160 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3780458/
2021 Vitus Mythique 27 VRX Mountain Bike,2021,Vitus,Mythique,1800,USD,Excellent - Lightly Ridden,S,27.5 / 650B,140 mm,140 mm,Aluminium,,https://www.pinkbike.com/buysell/3879357/
2020 Intense Primer 275 Elite **Price Drop** Want Gone,2020,Intense,Primer,2797,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,150 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3894054/
2021 Shop employee owned mulleted Norco Sight C2 Medium,2021,Norco,Sight,3500,USD,"Good - Used, Mechanically Sound",M,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3781287/
"2023 Yeti SB130 w/Push Coil, Trickstuff, *PRICE DROP*",2023,Yeti,SB130,5800,USD,Excellent - Lightly Ridden,M,29,150 mm,135 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3874692/
2019 Specialized Stumpjumper Carbon Expert w/ Upgrades,2019,Specialized,Stumpjumper,2400,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,150 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3921169/
2024 Salsa Horsethief SLX 29″: Large (21% OFF),2024,Salsa,Horsethief,2999,USD,New - Unridden/With Tags,L,29,130 mm,120 mm,Aluminium,,https://www.pinkbike.com/buysell/3858461/
2024 Salsa Horsethief SLX 29″: Medium (21% OFF),2024,Salsa,Horsethief,2999,USD,New - Unridden/With Tags,M,29,130 mm,120 mm,Aluminium,,https://www.pinkbike.com/buysell/3858468/
2024 Salsa Spearfish SLX 29″: Large (10% OFF w/MIM),2024,Salsa,Spearfish,2999,USD,New - Unridden/With Tags,L,29,120 mm,100 mm,Aluminium,,https://www.pinkbike.com/buysell/3859037/
2021 Large Devinci Troy SX,2021,Devinci,Troy,1800,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3746657/
2023 Trek Top Fuel XL AXS T-Type,2023,Trek,Top Fuel,3200,USD,Excellent - Lightly Ridden,XL,29,130 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3913467/
2022 Forbidden Druid,2022,Forbidden,Druid,3500,USD,Excellent - Lightly Ridden,L,29,150 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3620115/
2018 intense Tracer 27.5 Medium,2018,Intense,Tracer,2282,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3901649/
2024 Cannondale Habit LTD,2024,Cannondale,Habit,5000,USD,Excellent - Lightly Ridden,L,29,140 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3914644/
2020 Banshee Spitfire V3,2020,Banshee,Spitfire,1766,CAD,"Good - Used, Mechanically Sound",XL,27.5 / 650B,150 mm,135 mm,Aluminium,,https://www.pinkbike.com/buysell/3860370/
2024 Specialized Stumpjumper Evo Alloy,2024,Specialized,Stumpjumper,2870,CAD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Aluminium,,https://www.pinkbike.com/buysell/3899809/
2021 L Ibis Mojo 4 with XT drivetrain & Fox 36 Factory,2021,Ibis,Mojo,2300,USD,Excellent - Lightly Ridden,L,27.5 / 650B,150 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3816895/
2021 Yeti ARC T1 TURQ Medium,2021,Yeti,ARC,3400,USD,Excellent - Lightly Ridden,M,29,130 mm,0 mm (Hardtail),Carbon Fiber,,https://www.pinkbike.com/buysell/3854195/
2023 Niner SIR 9 Large,2023,Niner,SIR 9,3800,USD,Excellent - Lightly Ridden,L,29,120 mm,0 mm (Hardtail),Chromoly,,https://www.pinkbike.com/buysell/3854205/
2021 Pivot Switchblade W/ AXS & Carbon Wheels L,2021,Pivot,Switchblade,4999,USD,Excellent - Lightly Ridden,L,29,160 mm,143 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3915174/
"2021 Niner RIP 9 RDO, 3-Star SRAM GX, Large",2021,Niner,RIP 9 RDO,2200,USD,"Good - Used, Mechanically Sound",L,29,150 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3838806/
2023 DEMO Scor 4060 ST NX,2023,Scor,4060 ST,2799,USD,Excellent - Lightly Ridden,L,29,150 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3910637/
2018 Santa Cruz Chameleon UPGRADED,2018,Santa Cruz,Chameleon,1619,CAD,"Good - Used, Mechanically Sound",L,27.5 / 650B,140 mm,0 mm (Hardtail),Aluminium,,https://www.pinkbike.com/buysell/3907248/
2022 YT IZZO Uncaged 7  ( Size L ),2022,YT,Izzo,3950,USD,Excellent - Lightly Ridden,L,29,120 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3863338/
2022 Rocky Mountain Growler 40 (Upgraded),2022,Rocky Mountain,Growler,1800,USD,Excellent - Lightly Ridden,L,29,140 mm,0 mm (Hardtail),Aluminium,,https://www.pinkbike.com/buysell/3547620/
2021 Yeti SB140 T2 Custom - Perfect Condition - Carbon,2021,Yeti,SB140,3850,USD,Excellent - Lightly Ridden,M,27.5 / 650B,160 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3904406/
2019 Santa Cruz 5010 V3 **Upgrades*** New Price,2019,Santa Cruz,5010,2000,USD,Excellent - Lightly Ridden,L,27.5 / 650B,140 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3903975/
2022 SANTA CRUZ 5010 4 C GX 27.5,2022,Santa Cruz,5010,2600,USD,Excellent - Lightly Ridden,L,27.5 / 650B,140 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3869680/
2017 Norco Optic Medium,2017,Norco,Optic,1500,USD,"Good - Used, Mechanically Sound",M,29,120 mm,110 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3835000/
2019 SANTA CRUZ HIGHTOWER LT-C M,2019,Santa Cruz,Hightower,2700,USD,Excellent - Lightly Ridden,M,29,150 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3768657/
2021 Devinci Marshall **UPGRADED**,2021,Devinci,Marshall,1999,USD,Excellent - Lightly Ridden,M,29,150 mm,130 mm,Aluminium,,https://www.pinkbike.com/buysell/3902672/
2021 Yeti Arc,2021,Yeti,ARC,4750,USD,"Good - Used, Mechanically Sound",XL,29,130 mm,0 mm (Hardtail),Carbon Fiber,,https://www.pinkbike.com/buysell/3909361/
2023 Santa Cruz Tallboy 5C Large in Taupe,2023,Santa Cruz,Tallboy,3950,USD,Excellent - Lightly Ridden,L,29,120 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3745040/
2022 Juliana Joplin,2022,Juliana,Joplin,5500,USD,Excellent - Lightly Ridden,S,29,120 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3875537/
2019 Santa Cruz 5010 CC,2019,Santa Cruz,5010,3650,USD,Excellent - Lightly Ridden,M,27.5 / 650B,140 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3657012/
2022 Santa Cruz Hightower C,2022,Santa Cruz,Hightower,3800,USD,New - Unridden/With Tags,XL,29,150 mm,145 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3830287/
2020 Devinci Django C 29 GX LTD,2020,Devinci,Django,3312,CAD,Excellent - Lightly Ridden,L,29,140 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3750688/
2022 Specialized Stumpjumper EVO Comp S4,2022,Specialized,Stumpjumper,2800,USD,"Good - Used, Mechanically Sound",L,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3899041/
2019 Medium 29'r Pivot Switchblade Pro X0 Carbon Wheels,2019,Pivot,Switchblade,2900,USD,Excellent - Lightly Ridden,M,29,150 mm,135 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3915281/
2022 Yeti SB140 Turq LR Medium (signed by Matt Jones),2022,Yeti,SB140,3800,USD,Excellent - Lightly Ridden,M,27.5 / 650B,160 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3874255/
2022 XL Santa Cruz 5010 4 CC AXS Carbon Wheels,2022,Santa Cruz,5010,3500,USD,"Good - Used, Mechanically Sound",XL,27.5 / 650B,140 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3893629/
2024 Trek Fuel EX 9.8 XT Gen 6,2024,Trek,Fuel EX,5600,USD,New - Unridden/With Tags,XL,29,150 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3892217/
2020 Giant Trance X,2020,Giant,Trance X,2000,USD,Excellent - Lightly Ridden,L,29,150 mm,135 mm,Aluminium,,https://www.pinkbike.com/buysell/3762318/
